408.8123,0.5064774
427.988,0.6087382
430.4897,0.6086851
430.4887,0.6343521
432.1546,0.6856504
436.3231,0.7112289
437.9928,0.6598598
438.8296,0.5828409
439.6587,0.711158
440.4888,0.8138086
441.3217,0.8394575
442.1566,0.8137731
442.9943,0.7110872
444.664,0.6597181
445.5007,0.5826992
448.0024,0.5826461
449.6702,0.5826106
450.5031,0.60826
452.1671,0.7108923
453.001,0.7108746
453.8349,0.7108569
455.5036,0.6851544
458.0053,0.6851013
458.8401,0.6594169
461.3418,0.6593638
463.8454,0.6079766
464.6774,0.6592929
465.5103,0.6849419
467.18,0.6335728
468.0139,0.6335551
471.3495,0.6334838
474.686,0.6077458
476.3538,0.6077104
478.0216,0.607675
479.6884,0.6333066
480.5204,0.6846226
482.1873,0.7102542
483.0202,0.735904
483.8541,0.7358863
484.6889,0.7102011
485.5247,0.6588497
487.1944,0.6074802
488.0273,0.6331295
489.6951,0.6330941
489.697,0.5817599
491.3639,0.6073916
493.0307,0.6330232
494.6966,0.6843215
495.5276,0.7613049
496.3625,0.7356201
499.699,0.7098823
502.2016,0.684162
503.0374,0.6328107
504.7071,0.5814411
508.0417,0.6070373
510.5434,0.6069842
512.2112,0.6069487
515.5439,0.6838786
516.3797,0.6325272
517.2155,0.5811754
517.2145,0.6068425
518.8823,0.6068071
521.3831,0.632421
521.3812,0.6837546
522.2132,0.735071
523.048,0.7093862
524.7177,0.6580172
526.3864,0.6323147
528.8871,0.6579286
530.554,0.6835598
531.386,0.7348762
533.0509,0.8118419
533.8801,0.940159
533.8839,0.8374908
534.7225,0.7091383
536.3922,0.6577691
538.0619,0.6063996
539.7287,0.6320313
543.0643,0.6319604
543.0624,0.6832941
543.8944,0.7346104
543.0624,0.6832941
543.8963,0.6832764
545.5641,0.683241
548.0657,0.6831878
549.7335,0.6831524
551.4013,0.6831169
553.0682,0.7087486
556.4028,0.7343448
556.4,0.8113459
557.2291,0.9396631
557.2234,1.093665
557.2139,1.350335
557.1978,1.786674
558.0146,2.248662
557.9908,2.890338
557.1351,3.480697
558.7839,3.994001
558.7631,4.558675
558.7412,5.149017
557.0507,5.76506
557.8694,6.175714
557.8542,6.586386
557.8447,6.843056
558.6729,6.997041
557.0184,6.637738
557.8637,6.329716
557.877,5.970378
557.8959,5.457038
557.9102,5.072033
557.0944,4.584378
558.7811,4.071002
559.6359,3.50631
558.8248,2.89032
557.1769,2.351348
558.0212,2.068994
558.0374,1.632655
557.2111,1.427336
558.0535,1.196315
558.0611,0.9909794
558.9035,0.7599587
562.2401,0.7342207
563.9088,0.7085178
566.4095,0.7341318
567.2415,0.7854486
569.7432,0.7853954
573.0787,0.7853242
577.2501,0.7339015
581.4205,0.7081459
583.9222,0.7080927
587.2549,0.785023
588.085,0.8876731
588.8895,1.683333
588.8268,3.377355
588.8117,3.788027
589.6351,4.070347
590.4899,3.505655
589.6807,2.83833
590.5364,2.247972
590.563,1.529295
590.5763,1.169957
591.4177,0.9646038
591.4196,0.9132693
594.7571,0.8618643
597.2598,0.8361441
599.7624,0.8104244
602.2659,0.7590371
603.9357,0.7076676
604.7705,0.6819828
608.1041,0.7332461
610.6077,0.6818588
612.2755,0.6818234
615.6092,0.7330866
616.4393,0.8357368
616.4346,0.964072
616.4288,1.118074
616.4232,1.272076
615.5969,1.066758
615.6025,0.9127556
616.4412,0.7844031
618.1118,0.7073665
622.2794,0.758612
622.2775,0.8099461
622.2747,0.8869469
622.2718,0.963948
622.269,1.040949
622.269,1.040949
623.1066,0.9382632
625.6121,0.8355419
626.4489,0.7585235
628.1166,0.758488
628.11,0.938157
628.9335,1.220476
628.9193,1.605481
628.9012,2.093154
629.7161,2.606477
